Clover ID,Name,Alternate Name,Price,Price Type,Price Unit,Tax Rates,Cost,Product Code,SKU,Modifier Groups,Quantity,Printer Labels,Hidden,Non-revenue item
RNWBEGTB3CSWA,eGo-C Twist 1100mah,,29.99,Fixed,,DEFAULT,11.99,201189129999,,,-2,,No,No
V9037QJAC6370,eGo-C Twist 1300mah,,34.99,Fixed,,DEFAULT,11.99,201192134997,,,-1,,No,No
QDDV0W0PW3D34,Blink Acrylic Water Pipe,,16.99,Fixed,,DEFAULT,5.5,201197116998,,,-3,,No,No
X6W4BEFCY40GA,Kanger Aerotank Mega,,39.99,Fixed,,DEFAULT,17.0,201209139991,,,2,,No,No
9NG6NM0K0PXTP,Kanger GeniTank,,28.99,Fixed,,DEFAULT,17.0,201213128998,,,0,,No,No
CG7GGX42A9M16,Kanger AeroTank,,37.99,Fixed,,DEFAULT,17.0,201216137997,,,0,,No,No
BRMF63V1VRRHW,Blink Glass Blunt,,9.99,Fixed,,DEFAULT,4.0,201219109991,,,0,,No,No
GHMB4AAG18XBG,Panzer Mod w/2200mAh Battery & Charger,,69.99,Fixed,,DEFAULT,35.0,201225169996,,,1,,No,No
ZFSJCGG6QA49G,Panzer Mod Kit w/AeroTank,,79.0,Fixed,,DEFAULT,35.0,201228179008,,,1,,No,No
543M1QQKJP4GR,Cloud Black,,70.0,Fixed,,DEFAULT,32.0,637813829667,,,0,,No,No
7AP3YJ6XYCAB8,"Oil Slick Pad 12"" x 8.5""",,15.99,Fixed,,DEFAULT,7.5,798304216882,,,0,,No,No
BQXM3ZZTGX1KJ,"Oil Slick Pad 3.25"" x 4.5"" - 2pk",,9.99,Fixed,,DEFAULT,4.5,798304216899,MANDEL-OILSLICKPAD-SM,,1,,No,No
B01H56CW4R0K4,"16"" Grav Tube -",,129.0,Fixed,,DEFAULT,50.0,201312112904,GRAV-4F16.0,,1,,No,No
XZDW4411XD538,"16"" Grav Tube Black",,139.0,Fixed,,DEFAULT,55.0,201314113909,GRAV-4F16.3,,0,,No,No
7TVPM3DHPBGF2,"16"" Grav Tube w/Tree Perc Beaker",,219.0,Fixed,,DEFAULT,90.0,201322121903,GRAV-4BT.0,,0,,No,No
3Y818X7XPCW6A,"16"" Grav Tube w/Tree Perc Straight",,209.0,Fixed,,DEFAULT,90.0,201323120905,GRAV-4ST.O,,1,,No,No
9DC883ZRRZS56,Grav Upline,,219.0,Fixed,,DEFAULT,100.0,201330121902,GRAV-ME3.0,,0,,No,No
D1B0JPF1HJBNE,Grav Turbine Tube,,219.0,Fixed,,DEFAULT,100.0,201332121900,GRAV-TB4.0,,0,,No,No
GXGM5RB45GG0P,Grav Nano Tree Perc Beaker,,179.0,Fixed,,DEFAULT,75.0,201335117900,GRAV-3NBT.0,,0,,No,No
4BN2KH0N12ZER,Grav Nano Tree Perc Straight,,179.0,Fixed,,DEFAULT,75.0,201338117907,GRAV-3NST.0,,1,,No,No
B6RAABW3K2NN2,Grav Upright Bubbler w/Side Joint,,129.0,Fixed,,DEFAULT,50.0,201343112904,GRAV-UBSJ.0,,0,,No,No
72MDVGV30ASRT,"Grav 7"" Beaker",,79.0,Fixed,,DEFAULT,30.0,201345179004,GRAV-32B.O,,-1,,No,No
CAVCYJTBCTFA6,"Grav 12"" Disc Perc Tube -",,129.0,Fixed,,DEFAULT,50.0,201348112909,GRAV-3SD12.0,,-1,,No,No
VFSEG3CJZC0SW,Grav Nano Tube w/ Disc Perc -,,109.0,Fixed,,DEFAULT,40.0,201351110909,GRAV-3NSD.0,,0,,No,No
GYA9SFXRHTGEA,Grav Upright Bubbler w/Showerhead,,209.0,Fixed,,DEFAULT,90.0,201358120901,GRAV-UB5.0,,0,,No,No
Z051F9PWT9GP8,"Grav 12"" Disc Perc Tube Black",,139.0,Fixed,,DEFAULT,55.0,201362112398,GRAV-3SD12.3,,0,,No,No
6SQGQV15N7VP2,Rok Glass Wrap & Rake Blasted Spoon,,35.0,Fixed,,DEFAULT,13.0,201380135003,,,0,,No,No
FXBYZXMCJ5ND2,Rok Glass TomaRok,,79.99,Fixed,,DEFAULT,40.0,201383175006,,,0,,No,No
7YJ3E2CSFY7XR,Rok Glass Color/Frit Blasted Spoon,,30.0,Fixed,,DEFAULT,13.0,201386130002,,,-5,,No,No
HBPQ302EAJK14,Rok Glass Color W/R Head Spoon,,35.0,Fixed,,DEFAULT,14.0,201389135004,,,0,,No,No
DZ7HHXWGW343J,Rok Glass Eye Spoon,,39.99,Fixed,,DEFAULT,25.0,201392149005,,,-2,,No,No
V4N7AYEMDMNRE,Rok Glass Eye Spoon Blasted,,59.0,Fixed,,DEFAULT,27.0,201394159002,,,0,,No,No
NCX20YA23GFZP,Rok Glass Brain Pendant,,75.0,Fixed,,DEFAULT,35.0,201396175000,,,0,,No,No
RWQ7F7SH90RHR,"Screens 10-Pack 1""",,1.87,Fixed,,DEFAULT,0.75,201425101871,,,-40,,No,No
QBG0Q6SGWH97T,"Grav 4"" Hammer Bubbler",,49.99,Fixed,,DEFAULT,24.0,117113308296,MANDEL-GLA-BB3288 GRAV-BB32.88,,0,,No,No
86K711Y1D7VZC,"Grav 3"" Mini Hammer Bubbler",,39.99,Fixed,,DEFAULT,19.0,117113307824,MANDEL-GLA-BB2588 GLA-BB250,,1,,No,No
2XEGSYNRR30EP,Grav Slide 18mm Funnel,,19.99,Fixed,,DEFAULT,6.0,201449120001,GRAV-BF19,,2,,No,No
AVD5HPF2B490P,Grav Slide 14mm Funnel,,11.99,Fixed,,DEFAULT,5.0,201448120002,GRAV-BF14,,0,,No,No
E4642QX999JJ6,Grav Slide 14mm Octobowl,,24.99,Fixed,,DEFAULT,7.6,201450125002,GRAV-BO14M,,0,,No,No
AKFGNQHDF2EK2,Grav Slide 18mm Octobowl,,24.99,Fixed,,DEFAULT,7.6,201451125001,GRAV-BO19M,,-2,,No,No
C201TM55VD73R,Frit Spoon,,11.99,Fixed,,DEFAULT,4.3,201457111992,METRO-FRIT-SP-430,,3,,No,No
4R8238KA49N1A,Aspire Starter Kit,,39.99,Fixed,,DEFAULT,32.5,201462169001,,,0,,No,No
CPBT5G158C3W6,"Biohazard Beaker 12""",,79.0,Fixed,,DEFAULT,23.0,201467179005,BIO-WPGG-00371,,0,,No,No
TR6792XS7R8BP,"Biohazard Beaker 10""",,69.0,Fixed,,DEFAULT,20.0,201465169008,BIO-WPGG-03954,,0,,No,No
X7BDHMSDXAQVR,"Biohazard Straight 12""",,74.99,Fixed,,DEFAULT,23.0,201475175006,BIO-WPGG-01885,,0,,No,No
5DW2Q72T65AE0,"Biohazard Beaker 18""",,89.99,Fixed,,DEFAULT,26.0,201479189009,BIO-WPGG-00373,,1,,No,No
KMBFW8C0A3P64,"Biohazard Label Beaker 18""",,99.0,Fixed,,DEFAULT,33.0,201492199009,BIO-WPGG,,0,,No,No
TS4QPBGMHZSM6,"Biohazard Perc Single 8-arm 12""",,149.0,Fixed,,DEFAULT,38.0,201496114909,BIO-WPGG-03769-CR,,0,,No,No
H1MCCT34KVECR,"Biohazard N/G 6"" 2 Elbows Bubble Rake Trim",,24.99,Fixed,,DEFAULT,10.0,201504125002,BIO-WPNG-01956- WPNG-01956-BU,,0,,No,No
Q6VG7BBDBHVZ4,"Biohazard N/G 7"" Bent Neck Bubble Rake Trim",,29.99,Fixed,,DEFAULT,12.0,201508129006,BIO-WPNG-05222,,0,,No,No
RJ7S569B56NPA,"Biohazard N/G 7"" Design Bubble Rake Trim",,29.99,Fixed,,DEFAULT,12.0,201512129009,BIO-WPNG-05223 	20028,,-1,,No,No
FNHNCTHNBDWMG,"Biohazard N/G 7"" Bubble Rake Trim",,19.99,Fixed,,DEFAULT,8.5,201515119991,BIO-WPGG-2007,,0,,No,No
X1B8QERN9KQ0G,"Biohazard N/G 8"" Bulge Bubble Rake Trim",,19.99,Fixed,,DEFAULT,8.0,201518119998,BIO-WPNG-02908,,0,,No,No
SMVT5GPHM8TZG,I-tal Hempwick Small,,1.99,Fixed,,DEFAULT,0.44,753182083407,,,24,,No,No
91T5VV1S4YTCG,I-tal Hempwick Large,,2.99,Fixed,,DEFAULT,1.47,753182083414,BIO-ACC-01110,,5,,No,No
QQ6F3258FKC5C,Hunter Spoon,,49.99,Fixed,,DEFAULT,25.0,201528149992,,,0,,No,No
YE3RVR7ZV47RP,Hunter Chillum,,30.0,Fixed,,DEFAULT,15.0,201530135006,,,0,,No,No
JRKQSZDGBNH1T,Casa Glass Blunt,,15.0,Fixed,,DEFAULT,5.5,201537125000,,,3,,No,No
5KJKR2WRK4C3P,A.F. Chillum,,19.99,Fixed,,DEFAULT,8.0,201544119993,,,0,,No,No
0AHKBYMJKKQ82,L.B. Chillum,,29.0,Fixed,,DEFAULT,13.0,201547129005,,,0,,No,No
8ZVWBKXTWG904,S.B. Chillum,,39.0,Fixed,,DEFAULT,18.0,201549139002,,,0,,No,No
05TDAWE3130GW,B.Y. Chillum,,25.0,Fixed,,DEFAULT,10.0,201553125008,,,0,,No,No
GSDEV3DDTFJKC,J.W. Animal Spoon,,39.99,Fixed,,DEFAULT,18.0,201556139996,,,0,,No,No
FDNA0Q1JPYYV0,Streett Glass,,179.0,Fixed,,DEFAULT,80.0,201559117908,,,1,,No,No
JVDM9N455QQ2M,C.P. Spoon,,39.99,Fixed,,DEFAULT,20.0,201562139997,,,0,,No,No
7BKDWJ95FK29P,M.W. Spoon,,39.99,Fixed,,DEFAULT,20.0,201565139994,,,0,,No,No
MA4SBYVPNMP32,L.S. Spoon,,35.0,Fixed,,DEFAULT,15.0,201568135009,,,0,,No,No
38HHP9AWP04JT,S.B. Spoon,,39.99,Fixed,,DEFAULT,20.0,201571139995,,,0,,No,No
W6BW40VDXPYS2,D.G. Glass,,25.0,Fixed,,DEFAULT,10.0,201574125001,,,0,,No,No
3ZBFHGF6VRPXG,M.W. Bubbler,,129.99,Fixed,,DEFAULT,60.0,201577112992,,,1,,No,No
YHJMQSNJKMDRR,P.H.S. Spoon,,29.99,Fixed,,DEFAULT,13.0,201580129994,,,0,,No,No
HVVN275880NDM,Tightvac Large 6 oz.,,11.99,Fixed,,DEFAULT,5.25,201590111996,,,1,,No,No
YJPKRH7YP5MCR,Tightvac Small 1.5 oz.,,7.99,Fixed,,DEFAULT,3.5,201592107997,,,2,,No,No
ATDTHWJCSCCYY,Skilletools,,9.99,Fixed,,DEFAULT,5.0,201596110993,,,3,,No,No
PTS7Q3EXCEQVE,I-tal Hempwick Spool,,10.99,Fixed,,DEFAULT,5.0,753182083445,,,0,,No,No
0SMXDPAYDJ7NA,S-Type Vaporizer,,139.0,Fixed,,DEFAULT,65.0,101040624673,,,2,,No,No
W8PS9MV96A7D8,Crazylegs - Mini,,25.0,Fixed,,DEFAULT,10.0,201606125009,,,-1,,No,No
BZQP92E8BC8CY,Crazylegs - Small,,35.0,Fixed,,DEFAULT,15.0,201608135006,,,0,,No,No
GQEWBNCTH11D6,CE4 E-Cig Starter Kit 900mAh,,24.99,Fixed,,DEFAULT,7.0,201624124992,ECG-KIT-CE4-900,,7,,No,No
8X7XZVP61AKBC,CE4 E-Cig Starter Kit 650mAh,,19.99,Fixed,,DEFAULT,7.75,200387125000,ECG-KIT-CE4-650,,7,,No,No
7J7A6YZTRKANA,Globe Coil,,2.99,Fixed,,DEFAULT,0.99,201627104991,BLINK-GLOBE-COIL,,13,,No,No
RWZCY1VWTXGCR,Blink Glass Blunt XL,,14.99,Fixed,,DEFAULT,5.0,201634114990,,,0,,No,No
EC4EZ8GF07TRT,Ego Battery 900mAh Blue,,14.99,Fixed,,DEFAULT,6.0,101050628449,,,0,,No,No
Y9W9K76G4NY5E,Ego Battery 900mAh Green,,14.99,Fixed,,DEFAULT,6.0,101050628456,,,0,,No,No
KPWW83WGR3CVC,Ego Battery 900mAh Red,,14.99,Fixed,,DEFAULT,6.0,101050628418,,,0,,No,No
ZFQCVVPSCYGCT,Ego Battery 900mAh White,,14.99,Fixed,,DEFAULT,6.0,101050628432,,,1,,No,No
C89QMACHNNNGT,Ego Battery 900mAh Black,,14.99,Fixed,,DEFAULT,6.0,101050628425,,,2,,No,No
8AMDKPEBJ4GF0,Magic Flight Replacement Batteries,,18.99,Fixed,,DEFAULT,9.99,696859192388,,,0,,No,No
TSK6XFBA5YMB6,"16"" Grav Tube w/Diffuser Disc Black",,149.0,Fixed,,DEFAULT,60.0,201742114905,GRAV-4SD.3,,0,,No,No
P0WATQF230MCT,"16"" Grav Tube w/Diffuser Disc -",,139.0,Fixed,,DEFAULT,52.25,201744113906,METRO-GRAV-4SD16.0,,0,,No,No
NERXS1DTZCH9R,Grav Nano Tube 10mm -,,79.99,Fixed,,DEFAULT,30.0,201309179996,GRAV-3NF.0,,0,,No,No
E2V9KTKXF1G2W,Grav Nano Tube 10mm Black,,89.99,Fixed,,DEFAULT,35.0,201755189990,,,0,,No,No
VCZ5AZRA0NH3E,Grav SPG Bubbler -,,119.0,Fixed,,DEFAULT,45.0,201759111904,GRAV-UM4.0,,0,,No,No
Z1QQD2DWS0PTM,Grav SPG Bubbler w/Circle Perc,,159.99,Fixed,,DEFAULT,65.0,201762115999,GRAV-UM4C.0,,0,,No,No
EDQ66RTMGTPE2,Mini Scoop,,2.99,Fixed,,DEFAULT,0.35,201928103990,,,63,,No,No
Z5VBN7CBW5A9R,Kanger Subtank -,,44.99,Fixed,,DEFAULT,28.0,854485005490,,,0,,No,No
28ADTQFD4Z2T0,Kanger Subtank Nano,,39.99,Fixed,,DEFAULT,22.5,854485005285,GOTVAPE-SUBTANK-NANO,,0,,No,No
WRDZ1A15QD3SY,Aspire CF VV+,,39.99,Fixed,,DEFAULT,23.25,849660010604,,,0,,No,No
DPYJBB762BVWP,Cloud Tornado Atomizer,,14.99,Fixed,,DEFAULT,6.9,201974114995,,,-1,,No,No
TGXHCXANSNWC4,Blazer Big Buddy Torch,,44.99,Fixed,,DEFAULT,20.6,853059001975,,,0,,No,No
8K5Y68ZB37BBE,CDM Glass Blunt,,14.99,Fixed,,DEFAULT,5.5,201535125002,,,29,,No,No
ZY8Y6YT2C713W,Grav Nano Tube w/ Disc Perc Black,,119.0,Fixed,,DEFAULT,45.0,201983111909,GRAV-3NSD.3,,0,,No,No
0NAYDBXJC6A82,"Grav 12"" Beaker -",,119.0,Fixed,,DEFAULT,45.0,201366111908,GRAV-3B12.0,,0,,No,No
H3H03HMD8NVRA,"Grav 12"" Beaker Black",,129.0,Fixed,,DEFAULT,50.0,201993112903,,,0,,No,No
6HES9HJA8DF7W,Buah 510 USB Charger,,3.99,Fixed,,DEFAULT,1.25,600172754772,MANDEL-BU-66,,-14,,No,No
HGSK5GF9SKH2W,Aspire ESP 30W Mod,,79.0,Fixed,,DEFAULT,57.15,202001179000,METR-EC-BM-FPS,,1,,No,No
1PNA63952RYCY,Lotus EVOD Tank Blue,,7.99,Fixed,,DEFAULT,3.75,617037041465,,,1,,No,No
TXRBQQXFP64WA,Lotus EVOD Tank Purple,,7.99,Fixed,,DEFAULT,3.75,617037041489,,,1,,No,No
E0PJV3FSG564M,Lukejohn Chillum,,19.99,Fixed,,DEFAULT,10.0,202013125002,,,0,,No,No
18AC08MRYTCHR,Aspire Atlantis 2 - 2ml Tank,,34.99,Fixed,,DEFAULT,21.0,849660011311,,,0,,No,No
BD9S0NK6DG0FE,Kanger Subtank Mini,,42.99,Fixed,,DEFAULT,30.0,854485005278,,,2,,No,No
GZXTZXW69FNTA,Liquid Science Tube Double Grid Disk -,,349.99,Fixed,,DEFAULT,159.0,202021134997,MET-LST-LDGD,,0,,No,No
NDJ4EFHS5XGG6,Liquid Science Rig 10-Arm Perc w/Full Black,,269.99,Fixed,,DEFAULT,119.0,202029126994,MET-LSR-10A-FBLK,,0,,No,No
F1PA4359P93KT,Tap Dat Ash,,17.99,Fixed,,DEFAULT,7.0,858997003012,MAND-ASH-TDA,,0,,No,No
4T8ZFQ9MJNEMW,Kushley 4oz. Spray,,5.99,Fixed,,DEFAULT,3.25,700613923689,,,12,,No,No
5J58K9FEGMG5T,Keychain Scoop,,3.99,Fixed,,DEFAULT,0.33,202039104999,,,110,,No,No
NH4AJR6DVR3SR,Bone Creations Sand Spear Roach Clip,,16.99,Fixed,,DEFAULT,10.0,,,,2,,No,No
FBP3M6FMPC794,Bone Creations Spear & Beaded Roach Clip,,19.99,Fixed,,DEFAULT,12.0,202192119991,,,0,,No,No
91YE8JPYM2T56,Bone Creations Antler Chillum & Rest,,35.0,Fixed,,DEFAULT,20.0,202193135006,,,0,,No,No
AYPTV0ZKQ997E,Bone Creations Cattlebone Carved Pendant,,35.0,Fixed,,DEFAULT,20.0,,,,2,,No,No
7C47RP1NRRBN4,Bone Creations Antler Keychain,,15.99,Fixed,,DEFAULT,9.0,202196118990,,,3,,No,No
98741QB5WSG3T,Bone Creations Antler & Turqoise Pendant,,44.99,Fixed,,DEFAULT,25.0,202198144997,,,2,,No,No
9B1PKKRYS53D8,Mass Pipes Bubbler Showerhead Hammer,,49.99,Fixed,,DEFAULT,22.0,201133144993,,,0,,No,No
CJGM0MQHB31NY,Mass Pipes Spoon Mini Frit,,25.0,Fixed,,DEFAULT,10.0,202208125008,,,-5,,No,No
JFPK10Z3W89GR,Mass Pipes Spoon Maria Frit,,29.99,Fixed,,DEFAULT,14.0,202211129994,,,-1,,No,No
P690KZ885HVWW,Mass Pipes Spoon Rasta Frit,,29.0,Fixed,,DEFAULT,13.0,202214129007,,,0,,No,No
JCHZ26ZMBCBP8,Mass Pipes Spoon Twist Frit,,34.99,Fixed,,DEFAULT,14.0,202217135005,,,0,,No,No
2Q1T630EGGHX2,Mass Pipes Slide 19mm Reversal Push,,39.99,Fixed,,DEFAULT,18.0,202221139990,,,2,,No,No
P042E14EKSRMT,Mass Pipes Slide 19mm Beer Mug,,39.99,Fixed,,DEFAULT,20.0,202227139994,,,0,,No,No
BFYSF563GMF5G,Mass Pipes Slide 14mm Beer Mug,,39.99,Fixed,,DEFAULT,20.0,202228139993,,,0,,No,No
MFCGDBVMN09RE,Mass Pipes Spoon Sm. Sandblasted Wrap & Rake,,29.0,Fixed,,DEFAULT,12.0,202232129003,,,0,,No,No
WMJXMDAFNJZT4,Mass Pipes Spoon Linework Frit,,49.99,Fixed,,DEFAULT,25.0,202235155009,,,0,,No,No
2JPE0Q1P1AVV2,Mass Pipes Spoon Heavy Maria w/dots,,35.0,Fixed,,DEFAULT,15.0,202238135008,,,0,,No,No
DMJ1KBD18NDD0,Mass Pipes Spoon Maria Wrap & Rake,,29.0,Fixed,,DEFAULT,12.0,202241129001,,,0,,No,No
S1Z56KRP92JXT,Mass Pipes Chillum Straight Frit,,19.99,Fixed,,DEFAULT,10.0,205503124998,,,0,,No,No
HXF883XHWPMMA,McFly Sm. Fume Spoon,,35.0,Fixed,,DEFAULT,15.0,202319135002,,,0,,No,No
ZKF45S5Z8962T,McFly Fume Chillum,,29.0,Fixed,,DEFAULT,15.0,202321129006,,,0,,No,No
VT17GHG71Z9SW,McFly Sm. Spoon,,35.0,Fixed,,DEFAULT,15.0,202326135002,,,0,,No,No
X15QCP7X4GNK4,McFly Chillum,,29.0,Fixed,,DEFAULT,15.0,202327129000,,,0,,No,No
SP8AS2M9Q713E,Bobby Zysk Spoon,,29.0,Fixed,,DEFAULT,12.0,202331129003,,,-1,,No,No
7CNFQPYPPW3RT,Bobby Zysk UV Sherlock,,179.0,Fixed,,DEFAULT,90.0,202335117907,,,0,,No,No
SFMJCZXBSMA0Y,Bobby Zysk Blue Cheese Sherlock,,109.0,Fixed,,DEFAULT,50.0,202337110906,,,0,,No,No
122KCT323GYY0,Bobby Zysk Pendant,,39.0,Fixed,,DEFAULT,15.0,202339139004,,,0,,No,No
SMWH3VNXQ04WG,Mass Pipes Spoon Frit,,24.99,Fixed,,DEFAULT,10.0,202344135008,,,0,,No,No
DRG2RXBQQ00XE,Crazylegs Twist Spoon Small,,35.0,Fixed,,DEFAULT,17.0,202532135001,,,0,,No,No
1SDZA7WYE4EGM,Crazylegs Full Color Small,,35.0,Fixed,,DEFAULT,17.0,201606125009,,,0,,No,No
5AJYZK05EMZG4,Crazylegs Chillum -,,29.0,Fixed,,DEFAULT,14.0,202536129006,,,-11,,No,No
NX956H9XHXZBR,Peter Parker Worked Rig,,129.0,Fixed,,DEFAULT,60.0,202540112902,,,0,,No,No
QX23B5KAS20Y4,"Biohazard N/G 6"" Bulge Bubble Rake Trim",,19.99,Fixed,,DEFAULT,9.0,202544125007,BIO-WPNG-,,1,,No,No
C85HRBNTPTNM4,Biohazard Spoon Dichro Trim,,14.99,Fixed,,DEFAULT,6.0,202554114992,BIO-SPN-00790,,0,,No,No
TXJRSQG00H7KA,Biohazard Spoon Dichro Color Swirl,,18.99,Fixed,,DEFAULT,8.0,202553118991,BIO-SPN-02647,,0,,No,No
MAZD3R6F37SH0,Wulf Mod Maxx18650 Premium Battery,,10.99,Fixed,,DEFAULT,5.5,101050628975,GV-ECB-W18650,,0,,No,No
QFF1S87ERPWF2,Sigelei 150W Temp Control,,129.0,Fixed,,DEFAULT,67.0,202562112904,GV-SIG-150W-TC-BM,,2,,No,No
B0645NEQ36FQP,Liquid Sci Bubbler Stemless Double Showerhead,,329.0,Fixed,,DEFAULT,173.75,202741132907,,,0,,No,No
7KF36HHC11VXT,Liquid Sci Bubbler Stemless Showerhead Slime,,299.99,Fixed,,DEFAULT,149.0,202743129998,,,-1,,No,No
DXB9YXWVHXX8G,Liquid Science Tube Wheel Perc To Tree Perc -,,329.0,Fixed,,DEFAULT,169.0,202745132903,,,0,,No,No
5DZWECP3Y8892,Subox Mini,,59.99,Fixed,,DEFAULT,47.0,202817189002,GV-SUBOX-M,,-4,,No,No
75K3JDNP38QTW,Wolf Mods Black 50W Box Mod,,99.99,Fixed,,DEFAULT,50.0,,,,1,,No,No
A94ERZM3SGVD6,Wulf Mods Black 20W Box Mod,,59.99,Fixed,,DEFAULT,30.0,101050629088,,,2,,No,No
BDFQN4KGAKATG,Wulf Mods Black 50W Box Mod,,99.99,Fixed,,DEFAULT,45.0,202824199995,,,2,,No,No
3MSN8FG724GZ2,Wulf Mods Black Lone Wulf Mod Kit,,139.0,Fixed,,DEFAULT,65.0,202827113905,,,0,,No,No
ASMF9P4R1QGE2,Wulf Mods White Lone Wulf Mod Kit,,139.0,Fixed,,DEFAULT,65.0,202828113904,,,1,,No,No
FXXRVA7F9SBQ8,Wulf Mods Black Hell Hound Mech Box Mod,,99.0,Fixed,,DEFAULT,45.0,202830199002,,,0,,No,No
K05HFW33ES172,Wulf Mods Black Hellhound Square RDA,,45.0,Fixed,,DEFAULT,20.0,101050628982,,,-1,,No,No
0BEKVCSJN6STP,Mohawk Glass Sherlock Fume,,69.0,Fixed,,DEFAULT,40.0,202883169007,,,1,,No,No
RF4FYPGSZ3K6J,Mohawk Glass Spoon Fume,,35.0,Fixed,,DEFAULT,15.0,202886135009,,,0,,No,No
6BSY0PB4CSNPR,Mohawk Glass Rig Fume,,119.0,Fixed,,DEFAULT,65.0,202889111901,,,0,,No,No
WNGXWMBPNAPDC,Mohawk Glass Large Spoon Fume,,39.0,Fixed,,DEFAULT,20.0,202892139008,,,0,,No,No
2J5X8EMKG2ZYG,Mohawk Glass Chillum Fume,,25.0,Fixed,,DEFAULT,9.0,202895125008,,,0,,No,No
H2PY4GSM68K5M,Mohawk Glass Hourglass Pendant -,,69.0,Fixed,,DEFAULT,30.0,202897169000,,,1,,No,No
N88EM56Z6RBT0,Berry  Crunch,,5.95,Fixed,,DEFAULT,0.0,,,,0,,No,No
D0CZNZRT2BG2R,Anders Upright Bubbler,,25.0,Fixed,,DEFAULT,10.0,202936125004,,,0,,No,No
D9XZK87RB7H8P,Anders Sm. Spoon,,25.0,Fixed,,DEFAULT,10.0,202938125002,,,-1,,No,No
EG78H61GG4606,Anders Lrg. Spoon,,29.0,Fixed,,DEFAULT,15.0,202940129005,,,-1,,No,No
7TYSSN29F9CYW,Anders Layback Bubbler,,29.0,Fixed,,DEFAULT,15.0,202942129003,,,-8,,No,No
26ZRNHWWBVDD0,Liquid Science Tube Double Cup -,,349.0,Fixed,,DEFAULT,169.0,202964134900,,,0,,No,No
5EYDFAJST4W92,Liquid Science Tube Two Ten-Arm Tree Perc -,,399.99,Fixed,,DEFAULT,209.0,202966139996,,,0,,No,No
HN6HPG2HRBKA8,Puffco Plus Coil,,24.99,Fixed,,DEFAULT,15.0,270541256734,,,2,,No,No
N6Y8RZKZDMNFP,Grav Upright Bubbler w/Tree Perc,,229.0,Fixed,,DEFAULT,100.0,202979122909,GRAV-UB5T.0,,0,,No,No
DB6A0EE4JJ6QT,"Grav Steamroller 5"" Mini",,24.99,Fixed,,DEFAULT,5.7,202985125000,GRAV-RL19.0,,0,,No,No
53PWWCV80Z55P,Grav Helix Classic Mini,,75.0,Fixed,,DEFAULT,32.0,202989175001,GRAV-H2M.0,,0,,No,No
D7WWTB7WW0CFY,Grav Slide 18mm F Octobowl,,19.99,Fixed,,DEFAULT,8.0,202993125009,,,1,,No,No
G62K171K1T9AJ,Grav Slide 14mm F Octobowl,,19.99,Fixed,,DEFAULT,8.0,202994125008,,,-7,,No,No
7GG2BG4ADGNQ0,Melissa's Handmade Creations Large Rasta Bowl,,35.0,Fixed,,DEFAULT,0.0,202999135002,MHC-401-318-0554,,1,,No,No
8FKHB8TMBJGF2,Melissa's Handmade Creations Small Rasta Bowl,,15.0,Fixed,,DEFAULT,0.0,203002115004,MHC-SRB-401-318-0554,,1,,No,No
H88E613J8T2YT,PJ Double Laydown,,349.99,Fixed,,DEFAULT,175.0,203006134902,,,1,,No,No
RT8H813TQNFWW,PJ Triple Bubbler,,599.99,Fixed,,DEFAULT,300.0,203008139998,,,0,,No,No
4SEK1HANH456J,Grav Downstem,,25.0,Fixed,,DEFAULT,7.0,203012125000,,,2,,No,No
FFM70KJVZFRQW,Three Monkeys Double Showerhead,,0.0,Fixed,,DEFAULT,179.0,,,,0,,No,No
B3STYW0CNSJHT,"Three Monkeys 14"" Straight Tube",,129.0,Fixed,,DEFAULT,39.2,203019112904,,,0,,No,No
C41VVX3HR1SEG,"Three Monkeys 18"" Straight Tube",,149.0,Fixed,,DEFAULT,44.0,203021114903,,,0,,No,No
9AB2TA9QKMV42,Green Garden Gold CBD Oil Blueberry 15ml 100mg,,29.99,Fixed,,DEFAULT,15.0,862642000172,,,0,,No,No
M245N0Y8PW4KG,Green Garden Gold CBD Oil Regular 15ml 100ml,,29.99,Fixed,,DEFAULT,15.0,862642000158,,,-1,,No,No
3RY37YYX5D3DR,Green Garden Gold CBD Oil Strawberry 15ml 100ml,,29.99,Fixed,,DEFAULT,15.0,862642000141,,,1,,No,No
74DHNKHV1FWPW,Green Garden Gold CBD Oil Banana Cream Pie 15ml 100ml,,29.99,Fixed,,DEFAULT,15.0,868021000108,,,1,,No,No
7NM2H0FW7EAW2,Green Garden Gold CBD Oil Green Apple 15ml 100mg,,29.99,Fixed,,DEFAULT,15.0,862642000134,,,0,,No,No
R1VY7YP7EXX2A,Roor Full Color Phunkey Feel Tips,,14.99,Fixed,,DEFAULT,10.0,203042119994,MET-PFT-FC,,-2,,No,No
4QQTWGKTWT1BC,Smoke Odor Exterminator Honeydew Melon,,9.99,Fixed,,DEFAULT,4.32,734366037201,,,0,,No,No
K7YPQ4EF290QE,Smoke Odor Exterminator Lavender w/Chamomile,,9.99,Fixed,,DEFAULT,4.32,734366020043,,,1,,No,No
6JE8EGW6B3TTT,Magical Butter Machine MN2e,,199.99,Fixed,,DEFAULT,135.0,850251005022,,,2,,No,No
0ASQ8V8DJDX2Y,Aspire Triton 2 - 3.5ml Tank,,39.99,Fixed,,DEFAULT,23.0,849660011359,GOTVAPE-ASP-TRITON2,,2,,No,No
